,audio_id,chunk_id,transcript
784,582c9d205f0c453eb4d8a39ef7ec75bc,7," Raviya ji's account. Sir, he has opened an account. But sir, what is the issue? He has opened an account but he has not traded. Until he does not trade, there will be no credit voucher in your account. So, I am not showing the trade reference."
785,582c9d205f0c453eb4d8a39ef7ec75bc,6," 72 No, it's 74 74 97 97 98 98 4184 4184, right sir? Yes"
786,582c9d205f0c453eb4d8a39ef7ec75bc,5," She is Rabiya Khatun. Her name is Rabiya Khatun. Okay. So, did she open an account? Yes, she opened an account. Do you have any name, account number, mobile number? Yes, I have a mobile number. Will you tell me? 74"
787,582c9d205f0c453eb4d8a39ef7ec75bc,4," Am I talking to Mr. Mohammad Imtiaz? Yes. Okay. Sir, who did you refer?"
788,582c9d205f0c453eb4d8a39ef7ec75bc,3," 9170 8153 8153 68 68 Is my question being answered by Mr.Mohmad Imtiaz? Yes Sir, who did you refer?"
789,582c9d205f0c453eb4d8a39ef7ec75bc,2," Sir, I want to provide you with information. Thank you for calling us in choice finish and telling us your query. But I want to give you this information that the number from which you have contacted us is not registered. So will you help me to tell your registered mobile number or client id? Yes, write it. What is the number? 9170"
790,582c9d205f0c453eb4d8a39ef7ec75bc,1," Good morning Shetty, Manisha here, how much is the queue? Hello? Yes, sir? I have refilled my choice account, but it is not being refilled."
791,e869c652ef0e4507b162e0242fd9db65,8," Ok, Thank you so much ma'am. Very good. Hello Please call and share your feedback. Hello Yes ma'am Yes ma'am Can I share it? Yes ma'am. You can call tomorrow. Ok Ok Thank you so much ma'am. Very good. Please share your feedback with us."
792,e869c652ef0e4507b162e0242fd9db65,7, Okay. Thank you. Okay. Any other information? No.
793,e869c652ef0e4507b162e0242fd9db65,6," Okay, so whatever I have done, it's all done? Yes, ma'am. The whole process is completed from your side? Yes, ma'am. The whole process is completed from your side. You can wait till tomorrow, you can login by tomorrow. Because see, you have a UCC pending, you will have a client code generated, a unique client code, then it will be signed on your registered ID. So, you won't be able to start your account. Okay, thank you. Okay, any other information apart from this? No, no."
794,e869c652ef0e4507b162e0242fd9db65,5," Yes Hello ma'am, I am able to check here that your account is not yet active, UCC is pending Your account opening process is completed today itself After account opening, it takes 24 to 48 days for UCC to be successful So wait till tomorrow, by tomorrow your account will be active properly and then you will be able to login"
795,e869c652ef0e4507b162e0242fd9db65,4," Hello ma'am, I am able to check here. Your account has not been tested yet. UCC is pending. Your account opening process is completed today itself. After account opening, it takes 24 to 48 days for UCC to be successful. So wait till tomorrow. Your account will be properly active by tomorrow. After that you will be able to login."
796,e869c652ef0e4507b162e0242fd9db65,3, Yes
797,e869c652ef0e4507b162e0242fd9db65,2, I want to open the Demat account. Okay. I am giving the phone number of OTP. OTP is not taking. It is saying incorrect OTP. Okay. It is not giving OTP. I will check it once. Confirm the name. I will talk to the account. Okay. I will check it once. I will line it up. Okay.
798,e869c652ef0e4507b162e0242fd9db65,1," Hello, this is Sudheeksha. How I am assist you? Hello. Yes, ma'am. Tell me, who can I contact? Hello. Hello, am I audible? Yes, I am speaking. Hello. Yes, ma'am. Hello."
799,d242098998f3404ea6cf81c1f0761213,9," Thank you so much, sir. Very good. I will try to respond to you. Thank you."
800,d242098998f3404ea6cf81c1f0761213,8," Sir, if you don't have an account, I will tell you. Your account is open. If you want a message, you can mail it to the customer. Our team will send you a message if you don't have an account. Yes, I will mail it. Yes, you can mail it. You can mail it to our support email id."
801,d242098998f3404ea6cf81c1f0761213,7," What is the name of the account? BS Work Fine Tech F I N T E C H Fine Tech Private Limited Ok From there your account is opened Yes ma'am But I have not received any message My account is not opened Trash ma'am Sir, it must have come You check it We share your registered mail id So you check it properly"
802,d242098998f3404ea6cf81c1f0761213,6," I opened it through a bank partner's lead. Through whom? Through a bank partner, I opened it through a lead. Sir, it is now open. And this happened in the name of a company called Finitech Private Limited, right? What was the name of the company? Finitech Private Limited."
803,d242098998f3404ea6cf81c1f0761213,5," Sir, did my account open or not? It's done, that's what I'm saying. I have an account, you're showing me. Sir, the leaflet I opened, I'm showing you that my account is not open. Sir, you opened it."
804,d242098998f3404ea6cf81c1f0761213,4," Yes, I am online. What is your name? Vijay, right? Yes, ma'am. Can I get your data for security purpose? What is your name? Can I get your data for security purpose? Yes, I have written your data. 2301-205 Yes, I have your account, sir."
805,d242098998f3404ea6cf81c1f0761213,3," Hello Yes sir Sir, there is no account in this number in this duty Sir, I want another number Yes, tell me the number this time Yes, write the number Tell me 8617 8617 471 Hmm 935, please give me the number 935"
806,d242098998f3404ea6cf81c1f0761213,2," Sir, I checked the E2D, there is a separate department regarding mutual funds, so I don't know about it. I checked the E2D. Ma'am, check if the account has opened or not. Yes, I will give you an answer."
807,d242098998f3404ea6cf81c1f0761213,1," Hello, sir. I am calling from CH Connect. Hello, how can I help you? Ma'am, my account is in Trash. What is happening in your account? Sir, I am checking whether my account is open or not. I am in equity and mutual funds."
808,58f463739fc24be5ac44ad8ddd600b45,12," Okay, we will see. Okay? Yes. And do not modify anything in the pending, otherwise it will take more time. It will come by 9 o'clock today. It will be successful after 4 o'clock. Then it will come by 9 o'clock. So do something, madam, if I modify anything. No, no, don't do anything. Okay? Okay."
809,58f463739fc24be5ac44ad8ddd600b45,11," Can you write something in the subject? Yes, please write. I had put a payout on 28th. Here it is showing 500 in choice but I have not got credit in the account. Oh, okay. You are checking in Kotak Bank, right? Yes, in Kotak Bank. Please check once, okay? Okay. In the statement, yes. Because the process has been done here."
810,58f463739fc24be5ac44ad8ddd600b45,10," Ok. If it is not done, then check it. If it is not done, then you are not getting 500k entry, then that screenshot, that screenshot of the statement, mail it to customercareddirectchoiceindia.com"
811,58f463739fc24be5ac44ad8ddd600b45,9," But I can't see it. See it. Will the maja come tonight? Yes, see it in Kotak Mahindra once. If it hasn't come, then send that screenshot of your statement to customercare.choiceindia.com because the entry is showing you that 5000 has been paid out."
812,58f463739fc24be5ac44ad8ddd600b45,8," But you have already paid 500, you are showing success, your account has already been debited. But madam, I have not shown it in my account. You had deposited 5000 on 27th November, so you had 10,000. On 28th you have withdrawn 500, so you are showing 9500. Yes. So you have withdrawn sir."
813,58f463739fc24be5ac44ad8ddd600b45,7," It has been successful sir. But madam, I am not showing the entry. I will check your account in 500 success or degride."
814,58f463739fc24be5ac44ad8ddd600b45,6, Success.
815,58f463739fc24be5ac44ad8ddd600b45,5," It will come till 9 pm. Till 9 pm. Did you check the previous one too? Yes, I checked the previous one. It was 500 rupees. Why didn't it come? 500 for tomorrow. Success. 500 is a success. But madam, I am not showing the entry. I am not showing the entry, madam. Let's check 500 for success."
816,58f463739fc24be5ac44ad8ddd600b45,4," It was set at 12 o'clock, sir. That is today's, madam. Yes, today's. 9,000 is set, madam. Yes, 9,000. When will that come, madam? Sir, today's 12 is pending, so pending is given to modify. So I think it is given to modify by 4 o'clock. After 4 o'clock, I think it will come by 9 o'clock, sir."
817,58f463739fc24be5ac44ad8ddd600b45,3, It is telling pending in layout sir. What time is it? 12 o'clock.
818,58f463739fc24be5ac44ad8ddd600b45,2," What did you do this morning? I did this morning and yesterday or day after yesterday. Like 500. See, check it. It is yesterday too."
819,58f463739fc24be5ac44ad8ddd600b45,1," Gurab, this is Sahshana from Choice Phoenix. Madam, I had withdrawn money. Why hasn't it come yet? Please hold. I will check. Is this Mr. Vilas? Yes, this is Mr. Vilas. What did you do this morning? I did this morning and yesterday or day after yesterday. 500 rupees. Check it. It is from yesterday also."
820,7c04c7eca80f46ad8b8ec69e119265d8,12," 136 means? 136 16 and 69 how much? Yes, it is 136 Yes 80% of the taste will come today and tomorrow it will be full Yes Ok? Yes Tomorrow it will be full"
821,7c04c7eca80f46ad8b8ec69e119265d8,11," So, the money will come, right? 80% will come. It will come completely by tomorrow. Sir, you have sold 136. You are saying 136, right?"
822,7c04c7eca80f46ad8b8ec69e119265d8,10," Sir, I will forward it. It will be delivered. So, the money will be delivered, right? 80% will be delivered. It will be delivered by tomorrow. Sir, you have sold your 136. You are saying 136, right?"
823,7c04c7eca80f46ad8b8ec69e119265d8,9," Badu, I am coming. Oh, I am coming. I am coming to buy some sweets. I am coming. Daddy, I want to buy sweets. Daddy, I want to buy sweets. One day, Badu bought a piece of sweets from a house. He bought it."
824,7c04c7eca80f46ad8b8ec69e119265d8,8," On 2nd, it settled at 3. And today, 5. On 2nd December. Okay? Sir, I'm checking. Hold it. 2nd December, 2 quantity. 1.33. 2.33."
825,7c04c7eca80f46ad8b8ec69e119265d8,7, and to have him as an assistant in this.
